Company name_1,Status_1,Year_1,Current assets_1,Cost goods sold_1,DEP and AMO_1,EBITDA_1,Inventory_1,Net income_1,Total Receivables_1,Market value_1,Net sales_1,Total assets_1,Long-term debt_1,EBIT_1,Gross Profit_1,Current Liabilities _1,Retained Earnings_1,Total Revenue_1,Total Liabilities_1,Operating Expenses_1,Current assets_2,Cost goods sold_2,DEP and AMO_2,EBITDA_2,Inventory_2,Net income_2,Total Receivables_2,Market value_2,Net sales_2,Total assets_2,Long-term debt_2,EBIT_2,Gross Profit_2,Current Liabilities _2,Retained Earnings_2,Total Revenue_2,Total Liabilities_2,Operating Expenses_2,Current assets_3,Cost goods sold_3,DEP and AMO_3,EBITDA_3,Inventory_3,Net income_3,Total Receivables_3,Market value_3,Net sales_3,Total assets_3,Long-term debt_3,EBIT_3,Gross Profit_3,Current Liabilities _3,Retained Earnings_3,Total Revenue_3,Total Liabilities_3,Operating Expenses_3
C_3579,alive,2008,8.741,5.58,0.188,-0.961,1.207,-2.466,5.076,2.8674,12.491,13.672,0.65,-1.149,6.911,5.528,-9.012,12.491,6.178,13.452,9.288,5.263,0.979,-0.927,0.991,-5.477,2.712,19.875,13.569,13.037,3.097,-1.906,8.306,4.253,-15.534,13.569,7.597,14.496,10.109,7.223,1.105,-1.617,1.758,-2.425,4.088,25.7584,18.632,12.619,1.302,-2.722,11.409,8.218,-19.342,18.632,9.77,20.249
C_3580,alive,2016,385.37,109.155,20.763,89.731,17.314,48.07,24.994,2641.2019,198.886,627.559,0.0,68.968,89.731,40.206,-36.223,198.886,99.091,109.155,519.182,162.48,26.902,173.149,36.265,103.885,52.355,8134.9227,335.629,779.956,0.0,146.247,173.149,63.824,87.662,335.629,120.902,162.48,634.84,160.105,30.574,87.309,70.0,58.84,44.149,4427.7324,247.414,933.424,0.0,56.735,87.309,133.182,113.318,247.414,242.918,160.105
C_3582,alive,2016,3239.0,2156.0,810.0,2286.0,955.0,347.0,1472.0,29462.3312,8386.0,18096.0,5420.0,1476.0,6230.0,3587.0,-8580.0,8386.0,11363.0,6100.0,3822.0,2314.0,837.0,2530.0,1078.0,104.0,1548.0,34048.9906,9048.0,19042.0,3815.0,1693.0,6734.0,5654.0,-8449.0,9048.0,12030.0,6518.0,4003.0,2498.0,895.0,2801.0,1166.0,1671.0,1609.0,48931.1279,9823.0,20999.0,4803.0,1906.0,7325.0,5260.0,-6920.0,9823.0,12273.0,7022.0
C_3583,alive,2016,5247.0,11944.0,938.0,2161.0,3795.0,556.0,27.0,6930.42,18686.0,13574.0,4480.0,1223.0,6742.0,2974.0,12508.0,18686.0,8397.0,16525.0,5331.0,12176.0,991.0,2407.0,3542.0,859.0,62.0,10881.36,19095.0,13340.0,4388.0,1416.0,6919.0,2651.0,12995.0,19095.0,7914.0,16688.0,4835.0,12199.0,964.0,2325.0,3475.0,801.0,29.0,11196.47,20229.0,12469.0,3384.0,1361.0,8030.0,2730.0,13395.0,20229.0,6942.0,17904.0
C_3584,alive,2002,31.066,93.447,18.999,24.858,17.928,-6.204,2.164,1.8302,247.02,151.022,105.882,5.859,153.573,31.336,-12.194,247.02,138.193,222.162,32.593,94.945,15.962,24.691,17.387,-3.868,3.078,13.5794,243.349,140.297,94.939,8.729,148.404,29.183,-16.203,243.349,131.427,218.658,36.283,87.625,13.542,30.108,14.065,12.375,2.561,40.163,228.852,135.11,72.93,16.566,141.227,32.076,-3.817,228.852,113.688,198.744
C_3585,alive,2016,34.358,3.065,0.606,-24.244,0.83,-23.205,0.01,124.0558,0.548,104.754,11.956,-24.85,-2.517,7.614,-108.176,0.548,21.023,24.792,70.426,4.463,0.73,-36.25,0.788,-38.995,0.143,273.6173,0.865,145.656,11.538,-36.98,-3.598,13.236,-142.91,0.865,25.869,37.115,61.731,3.967,0.542,-59.588,0.911,-63.6,0.056,155.7504,3.355,137.605,12.927,-60.13,-0.612,23.377,-211.733,3.355,39.472,62.943
C_3586,alive,2008,8.065,2.353,0.733,-6.072,0.027,0.882,0.679,47.6011,5.354,33.727,3.0,-6.805,3.001,1.034,-33.51,5.354,4.076,11.426,13.417,0.084,0.587,-7.55,0.137,-6.68,1.284,36.7939,0.568,27.416,3.0,-8.137,0.484,0.942,-39.809,0.568,4.064,8.118,12.196,0.051,0.278,-4.048,0.031,-11.515,0.316,34.4768,0.469,12.597,0.0,-4.326,0.418,0.575,-51.077,0.469,0.578,4.517
C_3587,alive,2016,0.929,1.889,0.294,-1.113,0.045,-1.552,0.745,5.4778,6.102,1.277,2.946,-1.407,4.213,1.733,-61.606,6.102,4.679,7.215,1.29,2.618,0.206,-0.543,0.015,-0.03,0.962,15.9975,6.862,1.452,2.882,-0.749,4.244,2.079,-61.636,6.862,4.961,7.405,3.71,3.714,0.133,2.609,0.0,2.287,1.967,50.4787,10.276,4.069,1.879,2.476,6.562,3.252,-59.285,10.276,5.131,7.667
C_3588,alive,2012,19.687,13.134,0.551,-7.603,0.409,-12.151,1.534,8.0865,5.531,46.185,1.161,-8.154,-7.603,14.243,20.527,5.531,15.404,13.134,16.866,13.134,0.464,-7.077,0.294,-3.305,1.734,0.4363,6.057,41.636,0.076,-7.541,-7.077,13.014,18.185,6.057,13.09,13.134,17.892,13.165,0.347,-6.167,0.258,-3.838,1.676,5.4408,6.998,36.08,0.011,-6.514,-6.167,17.246,8.26,6.998,17.257,13.165
C_3589,alive,2016,1017.802,1397.392,188.143,593.534,197.837,109.965,483.451,5900.4881,2612.756,4924.455,1478.361,405.391,1215.364,381.583,713.453,2612.756,2114.422,2019.222,989.657,1337.698,178.332,621.271,205.731,290.915,528.066,7911.9799,2619.996,5200.334,1316.001,442.939,1282.298,398.462,1157.908,2619.996,1983.034,1998.725,1053.735,1368.956,225.921,711.185,208.243,304.051,564.83,10820.7115,2782.17,5073.071,1183.227,485.264,1413.214,465.196,1179.246,2782.17,1887.273,2070.985
C_359,alive,2016,2048.125,3847.573,126.94,325.869,652.754,54.762,765.784,1779.1507,4610.526,3130.869,757.948,198.929,762.953,821.118,1260.074,4610.526,1763.438,4284.657,1713.9,3898.194,125.071,244.958,614.459,46.332,706.595,2187.3487,4569.675,2975.131,805.58,119.887,671.481,608.438,1282.293,4569.675,1574.201,4324.717,2077.205,3889.899,131.144,377.879,589.005,138.506,749.484,2527.5456,4643.723,3328.304,1138.619,246.735,753.824,541.943,1352.818,4643.723,1834.721,4265.844
C_3590,alive,2013,132.439,521.467,80.885,165.071,6.273,-127.686,12.688,270.8372,954.6,1290.074,1066.071,84.186,433.133,127.863,-201.913,954.6,1270.69,789.529,119.672,541.037,78.875,196.773,6.647,5.177,11.171,575.8673,996.278,1227.762,992.712,117.898,455.241,133.611,-199.072,996.278,1204.3,799.505,112.895,524.041,82.105,205.252,6.305,46.204,13.252,607.3985,978.592,1205.149,922.613,123.147,454.551,137.547,-152.868,978.592,1129.531,773.34
C_3591,alive,2002,35.761,24.913,1.935,-9.722,5.918,-15.052,10.986,147.6877,50.043,153.92,41.145,-11.657,25.13,16.584,-93.036,50.043,58.75,59.765,41.01,24.659,2.623,-0.833,9.575,-12.537,20.41,321.0593,61.982,203.001,46.522,-3.456,37.323,18.029,-105.708,61.982,65.41,62.815,44.088,29.76,2.533,-10.474,9.68,-18.669,17.978,184.5943,68.513,203.334,52.648,-13.007,38.753,17.042,-124.382,68.513,70.419,78.987
C_3592,alive,2016,65.964,261.465,8.779,58.562,0.0,20.551,41.489,878.7636,356.546,351.231,50.596,49.783,95.081,24.617,150.342,356.546,93.353,297.984,77.081,310.052,9.71,65.108,0.0,22.256,50.362,909.359,414.051,418.982,56.728,55.398,103.999,39.551,162.406,414.051,110.013,348.943,79.214,337.89,9.755,70.069,0.0,34.873,53.693,1298.2074,453.911,443.166,38.402,60.314,116.021,41.946,167.396,453.911,92.348,383.842
C_3593,alive,2016,37.231,2.605,2.62,-10.509,0.0,-14.632,6.932,88.3568,30.462,48.431,0.0,-13.129,27.857,13.707,-108.689,30.462,14.473,40.971,40.546,2.744,1.6,-3.17,0.0,-3.993,7.306,141.5799,36.263,50.405,0.0,-4.77,33.519,17.184,-112.716,36.263,17.876,39.433,28.473,4.02,1.6,-6.195,0.0,-9.252,12.607,148.3861,41.678,61.684,6.44,-7.795,37.658,25.353,-122.053,41.678,35.167,47.873
C_3594,alive,2016,89.741,64.901,6.94,23.103,5.042,7.016,67.893,222.8778,200.055,190.871,33.256,16.163,135.154,54.057,77.85,200.055,97.156,176.952,91.835,60.482,7.417,2.637,3.353,-7.172,67.622,256.4696,185.256,210.731,38.265,-4.78,124.774,80.626,70.123,185.256,125.666,182.619,100.163,61.469,10.529,8.177,3.16,-5.887,73.216,355.7632,209.758,213.875,32.82,-2.352,148.289,94.844,63.91,209.758,133.375,201.581
C_3595,alive,2008,33.216,297.735,12.785,22.002,12.545,-67.699,5.241,45.1365,354.49,245.567,66.651,9.217,56.755,59.673,-75.443,354.49,162.462,332.488,22.058,242.056,11.046,14.78,10.556,-79.646,6.566,46.2545,281.104,198.886,67.367,3.734,39.048,55.359,-155.067,281.104,193.605,266.324,24.151,251.279,10.211,20.086,10.819,2.533,6.503,103.9133,296.126,201.814,63.631,9.875,44.847,53.011,-151.829,296.126,188.69,276.04
C_3596,alive,2016,3810.744,7639.407,290.914,1426.124,2905.66,685.108,0.0,5909.4696,12215.757,6846.029,1598.739,1135.21,4576.35,2032.501,10956.64,12215.757,4126.752,10789.633,3971.078,7906.286,313.107,1091.328,2730.874,424.858,0.0,3012.2771,12349.301,7040.806,1597.692,778.221,4443.015,2165.685,11295.207,12349.301,4152.178,11257.973,3909.972,7924.817,338.825,761.595,2618.922,-137.224,0.0,2212.2581,12028.797,6570.541,1591.917,422.77,4103.98,2077.632,11054.277,12028.797,4010.21,11267.202
C_3597,alive,2004,214.839,164.354,15.667,79.65,6.199,46.25,93.317,1387.8272,450.694,505.83,0.0,63.983,286.34,204.695,224.635,450.694,226.77,371.044,232.395,185.208,19.673,95.501,4.995,53.904,120.746,1416.1594,518.658,579.426,0.0,75.828,333.45,222.775,278.915,518.658,247.392,423.157,264.82,217.322,25.613,82.719,8.254,41.439,123.537,1085.6642,578.203,749.631,80.82,57.106,360.881,242.229,322.341,578.203,361.499,495.484
C_3598,alive,1999,49.94,62.41,3.618,-6.227,15.082,-16.259,21.987,129.4099,109.03,56.764,0.0,-9.845,46.62,18.888,-23.473,109.03,18.888,115.257,22.72,36.816,2.83,-24.388,7.635,-32.652,9.16,4.9537,49.263,26.852,0.0,-27.218,12.447,19.079,-56.125,49.263,19.079,73.651,13.64,24.497,1.36,-7.159,4.93,-9.696,7.298,1.409,36.478,16.067,0.0,-8.519,11.981,15.99,-65.821,36.478,15.99,43.637
C_3599,alive,2016,205.145,120.937,3.607,-120.893,0.0,-120.809,2.668,468.9485,0.044,317.496,7.676,-124.5,-120.893,12.553,-387.347,0.044,24.078,120.937,132.458,93.599,5.566,-93.554,0.0,-96.423,1.258,354.8088,0.045,250.44,6.65,-99.12,-93.554,20.868,-499.094,0.045,31.596,93.599,88.772,87.681,9.555,-87.634,0.0,-96.226,12.168,91.7421,0.047,181.95,5.945,-97.189,-87.634,27.26,-595.248,0.047,35.944,87.681
C_36,alive,2005,1727.914,2745.064,80.563,249.684,241.47,60.666,996.241,1354.785,4377.305,3831.819,953.463,169.121,1632.241,937.34,690.438,4377.305,2261.475,4127.621,1379.574,2713.101,73.37,263.3,214.792,106.202,669.297,1732.8058,4228.249,3231.699,657.583,189.93,1515.148,757.7,887.424,4228.249,1545.566,3964.949,1364.288,2716.446,68.719,271.572,287.503,114.487,644.296,1510.7745,4168.344,3278.081,757.533,202.853,1451.898,681.523,1049.956,4168.344,1567.267,3896.772
C_3600,alive,1999,45.539,123.957,4.487,-7.242,39.334,-13.356,1.693,17.7457,194.546,81.867,22.082,-11.729,70.589,15.824,-9.113,194.546,42.466,201.788,35.611,97.643,5.667,0.389,30.941,-14.024,1.576,8.9235,167.959,65.58,16.419,-5.278,70.316,21.099,-23.137,167.959,40.203,167.57,29.827,72.002,4.267,-2.893,27.259,-10.363,1.332,4.0562,127.909,54.931,0.46,-7.16,55.907,33.749,-33.5,127.909,39.917,130.802
C_3601,alive,2004,290.076,181.769,23.778,111.357,96.084,55.942,83.918,1236.6438,433.134,549.208,0.0,87.579,251.365,80.474,448.16,433.134,102.877,321.777,330.459,210.404,21.508,93.323,95.356,39.513,91.029,1320.6928,454.296,600.49,0.0,71.815,243.892,91.853,460.17,454.296,121.983,360.973,389.22,217.838,26.919,106.24,102.901,56.009,96.937,1450.9129,481.587,697.437,0.0,79.321,263.749,138.087,496.772,481.587,171.889,375.347
C_3602,alive,2015,12059.5,92993.7,2264.0,7180.1,2023.1,2476.4,6721.3,59167.829,101751.8,53243.3,13946.3,4916.1,8758.1,17155.3,8382.8,101751.8,35862.8,94571.7,12363.4,91553.6,1954.1,7041.9,1959.0,3404.4,7062.1,41652.345,100287.5,51744.9,14846.0,5087.8,8733.9,16428.1,11788.9,100287.5,35501.1,93245.6,11957.1,91168.2,1579.4,7208.1,2124.9,4517.4,7056.3,42126.816,100064.6,54255.8,14981.5,5628.7,8896.4,17846.4,16315.7,100064.6,36130.5,92856.5
C_3603,alive,2015,521.353,1261.95,43.946,74.586,376.506,21.892,47.104,772.1089,1888.888,817.548,0.0,30.64,626.938,221.187,639.296,1888.888,289.904,1814.302,491.41,1246.613,49.376,103.571,331.146,-18.208,56.029,657.4931,1844.393,746.468,0.0,54.195,597.78,221.971,604.136,1844.393,294.97,1740.822,462.138,1253.989,52.87,61.792,321.742,14.414,18.969,428.7294,1838.956,675.032,0.0,8.922,584.967,170.571,600.368,1838.956,224.042,1777.164
C_3604,alive,2007,13.776,52.83,0.558,0.989,6.831,0.086,5.265,7.5184,69.908,16.241,0.114,0.431,17.078,5.802,-9.632,69.908,5.948,68.919,13.852,53.024,0.546,0.445,7.405,-0.004,5.0,5.8079,71.24,18.585,1.9,-0.101,18.216,8.15,-9.636,71.24,10.05,70.795,13.937,54.561,0.628,0.346,6.967,-0.094,6.254,3.0822,74.723,18.94,2.029,-0.282,20.162,8.121,-9.435,74.723,10.15,74.377
C_3605,alive,2001,1.331,0.363,0.077,-11.966,0.0,-15.553,0.022,26.6465,0.084,1.683,2.486,-12.043,-0.279,8.359,-39.38,0.084,10.845,12.05,2.047,0.474,0.072,-8.606,0.068,-17.094,0.017,23.1644,0.069,3.753,0.001,-8.678,-0.405,0.382,-56.474,0.069,0.383,8.675,0.06,0.626,0.137,-3.413,0.0,-3.458,0.008,4.244,0.116,0.908,0.0,-3.55,-0.51,2.278,-60.107,0.116,2.278,3.529
C_3606,failed,2002,16.546,28.286,3.403,8.389,9.093,1.081,3.127,7.4717,54.596,31.062,24.136,4.986,26.31,6.301,-68.899,54.596,30.437,46.207,15.502,27.473,3.236,3.498,9.191,-5.613,2.96,2.4305,49.447,28.228,23.651,0.262,21.974,9.565,-79.689,49.447,33.216,45.949,13.138,29.23,3.043,1.665,8.964,-7.187,2.848,1.4403,48.58,24.484,22.905,-1.378,19.35,13.754,-91.715,48.58,36.659,46.915
C_3607,alive,2000,45.008,29.866,0.9,-0.501,0.0,-0.132,15.684,36.2385,52.332,61.044,0.0,-1.401,22.466,27.493,-0.143,52.332,28.412,52.833,52.147,35.45,1.0,7.104,0.0,4.778,22.601,100.7872,68.762,67.899,0.0,6.104,33.312,30.032,4.635,68.762,30.278,61.658,58.793,41.265,1.1,7.011,0.0,4.47,29.989,72.5015,82.012,74.78,0.0,5.911,40.747,34.182,9.454,82.012,34.182,75.001
C_3608,alive,2016,55.269,8.177,3.26,-73.146,5.767,-83.333,6.135,93.9569,9.154,80.142,58.599,-76.406,0.977,21.645,-200.119,9.154,81.69,82.3,82.64,9.368,3.023,-53.993,13.459,-66.247,13.671,295.7694,25.018,107.353,58.938,-57.016,15.65,37.602,-266.371,25.018,99.463,79.011,88.678,23.441,3.487,-40.009,10.367,-51.675,27.801,81.9654,49.988,111.357,43.217,-43.496,26.547,57.105,-316.983,49.988,103.512,89.997
C_3609,alive,2016,1114.9,3203.6,299.3,738.8,582.9,228.0,426.8,3912.9043,4298.1,4603.4,2088.5,439.5,1094.5,779.8,-655.6,4298.1,3546.9,3559.3,1169.9,3352.8,314.0,708.2,634.0,300.2,422.8,4785.1122,4403.7,4863.0,2213.2,394.2,1050.9,851.4,-394.8,4403.7,3571.1,3695.5,1763.8,4600.3,430.6,957.0,1014.4,221.1,582.7,3190.8509,6023.0,7059.2,2905.1,526.4,1422.7,1172.3,-367.9,6023.0,4764.9,5066.0
C_3610,alive,1999,191.685,147.169,9.626,30.37,74.015,9.812,85.399,176.0839,300.253,291.665,62.992,20.744,153.084,55.67,109.43,300.253,121.778,269.883,180.881,133.347,9.366,7.138,74.594,-4.691,73.631,125.918,248.969,274.906,64.089,-2.228,115.622,42.752,101.929,248.969,109.901,241.831,170.482,134.481,8.662,4.921,61.34,-2.096,63.899,118.499,242.085,223.46,0.139,-3.741,107.604,55.551,99.518,242.085,59.97,237.164
C_3611,alive,2010,28.435,49.632,3.039,8.106,0.0,2.753,11.866,69.6428,75.188,80.029,0.71,5.067,25.556,19.829,6.817,75.188,25.15,67.082,36.308,54.188,4.623,10.878,0.0,2.798,16.353,66.5125,83.964,90.421,1.535,6.255,29.776,24.753,9.618,83.964,32.361,73.086,42.912,62.915,5.534,13.071,0.0,3.727,22.62,89.5523,98.278,101.006,3.948,7.537,35.363,28.52,13.34,98.278,38.542,85.207
C_3612,failed,2012,46.421,90.569,3.537,-6.974,22.194,-11.739,8.472,22.7044,117.56,72.208,0.0,-10.511,26.991,21.592,1.211,117.56,37.869,124.534,41.117,80.695,3.66,-6.077,18.607,-16.04,15.708,28.7402,105.054,60.065,3.0,-9.737,24.359,20.434,-14.583,105.054,37.8,111.131,41.329,70.95,2.9,-10.614,20.553,-28.763,16.33,14.5299,91.471,44.296,3.0,-13.514,20.521,34.874,-43.388,91.471,49.563,102.085
C_3613,alive,2015,1741.9,3673.6,89.8,212.1,807.8,-121.9,686.9,656.8344,4225.1,2466.7,923.7,122.3,551.5,949.3,-313.0,4225.1,2205.6,4013.0,1599.2,3321.3,84.4,212.7,768.2,-93.8,664.5,940.8986,3858.4,2241.6,871.1,128.3,537.1,901.1,-388.6,3858.4,2072.7,3645.7,1595.0,3333.0,70.8,153.7,736.1,-56.6,714.2,1497.2864,3837.2,2235.3,1038.8,82.9,504.2,793.2,-426.1,3837.2,2103.5,3683.5
C_3614,alive,2016,16.764,38.375,0.276,3.891,8.069,2.125,3.342,28.3921,48.111,19.87,0.0,3.615,9.736,2.314,15.845,48.111,2.345,44.22,18.881,36.622,0.275,4.712,8.808,2.727,3.565,31.1643,47.701,22.181,0.0,4.437,11.079,2.446,18.069,47.701,2.457,42.989,20.519,42.325,0.274,4.551,9.804,2.921,4.156,37.4326,53.923,23.628,0.0,4.277,11.598,2.173,19.754,53.923,2.255,49.372
C_3617,alive,2016,151.363,402.033,16.108,184.668,30.444,52.807,89.237,1277.263,727.586,2847.892,993.374,168.56,325.553,103.926,-15.618,727.586,1616.481,542.918,279.028,437.475,38.17,224.799,34.345,223.897,101.012,1477.9047,776.188,2966.275,987.92,186.629,338.713,127.851,209.597,776.188,1493.702,551.389,299.442,556.356,41.411,178.471,38.58,62.895,105.679,1094.5032,850.389,3010.713,976.736,137.06,294.033,141.103,273.888,850.389,1460.456,671.918
C_3618,alive,2016,202.469,103.66,4.949,-41.404,73.806,-50.957,25.6,117.8329,108.252,342.137,90.552,-46.353,4.592,52.263,-890.174,108.252,167.884,149.656,203.51,84.414,8.518,-35.062,74.496,-53.903,68.521,152.1897,95.666,383.786,73.731,-43.58,11.252,98.078,-943.948,95.666,194.973,130.728,130.303,76.011,8.648,-34.299,53.575,-47.334,23.039,80.8715,89.437,340.421,85.247,-42.947,13.426,60.121,-991.27,89.437,163.498,123.736
C_362,alive,2004,374.542,160.89,70.974,174.161,6.071,62.031,40.089,1048.9682,335.051,783.431,300.361,103.187,174.161,121.45,86.101,335.051,517.501,160.89,161.601,168.324,57.892,162.924,5.395,70.108,36.528,737.6043,331.248,555.394,300.0,105.032,162.924,106.135,23.912,331.248,499.529,168.324,187.141,169.015,43.374,161.6,6.88,84.14,40.839,884.3762,330.615,573.596,300.0,118.226,161.6,101.789,57.998,330.615,503.64,169.015
C_3620,alive,2004,41.107,18.206,3.184,9.061,8.356,4.148,4.651,147.3192,52.877,74.121,0.0,5.877,34.671,7.529,-24.848,52.877,7.529,43.816,43.86,20.986,2.916,14.088,7.525,5.634,5.129,193.7431,64.093,80.702,0.0,11.172,43.107,6.57,-19.223,64.093,6.57,50.005,69.511,20.552,2.49,14.191,9.102,9.406,7.114,268.3406,69.526,100.701,0.0,11.701,48.974,6.486,-9.733,69.526,6.486,55.335
C_3621,alive,2016,4760.5,15120.8,980.8,4834.5,1378.5,2817.7,768.8,79071.47,21315.9,14329.5,3202.2,3853.7,6195.1,4546.9,5841.4,21315.9,8438.8,16481.4,5283.4,16074.0,1011.4,4919.5,1364.0,2884.7,938.4,76891.236,22386.8,14365.6,3932.6,3908.1,6312.8,4220.7,5407.6,22386.8,8908.6,17467.3,12494.2,17843.6,1247.0,5120.5,1400.5,4518.3,1648.5,74409.244,24719.5,24156.4,9090.2,3873.5,6875.9,5684.2,1127.1,24719.5,22980.6,19599.0
C_3625,alive,2002,2.221,7.556,0.876,-0.27,0.0,-0.521,0.714,65.4764,11.569,139.44,42.483,-1.146,4.013,7.046,-92.442,11.569,52.821,11.839,4.435,8.916,1.313,1.493,0.0,0.02,0.828,71.7068,14.422,142.43,47.105,0.18,5.506,5.222,-92.541,14.422,55.609,12.929,0.811,13.872,1.521,2.381,0.0,0.672,0.392,115.7526,20.89,152.861,54.116,0.86,7.018,5.264,-92.258,20.89,64.665,18.509
C_3626,alive,2001,9.136,4.897,0.519,0.839,4.493,0.409,2.807,5.486,12.506,10.994,0.0,0.32,7.609,0.935,-0.118,12.506,0.935,11.667,9.116,4.878,0.372,-0.107,2.847,-0.285,2.311,5.0471,11.576,10.694,0.0,-0.479,6.698,0.92,-0.404,11.576,0.92,11.683,10.552,4.984,0.282,-0.909,2.719,0.778,1.792,10.9171,11.748,11.936,0.0,-1.191,6.764,1.385,0.374,11.748,1.385,12.657
C_3627,alive,2004,84.764,238.266,19.902,63.252,10.693,12.954,64.109,60.2224,325.864,510.784,248.799,43.35,87.598,73.845,-4.673,325.864,346.933,262.612,113.191,254.35,21.667,59.174,13.568,-9.65,66.429,307.999,338.004,543.306,279.951,37.507,83.654,56.932,-13.445,338.004,359.152,278.83,91.82,256.466,23.211,57.955,6.86,8.003,70.072,343.96,345.806,550.625,278.599,34.744,89.34,62.889,-5.017,345.806,368.506,287.851
C_3628,failed,2008,2803.0,2363.0,371.0,1029.0,184.0,174.0,341.0,1686.506,3549.0,14213.0,6072.0,658.0,1186.0,1702.0,-1907.0,3549.0,9728.0,2520.0,2038.0,1713.0,335.0,596.0,141.0,-1247.0,214.0,1087.4281,2468.0,10953.0,4783.0,261.0,755.0,1847.0,-3089.0,2468.0,7974.0,1872.0,2244.0,1631.0,392.0,555.0,121.0,-234.0,231.0,680.3516,2323.0,10013.0,4626.0,163.0,692.0,1565.0,-3251.0,2323.0,7267.0,1768.0
C_3629,alive,2016,781.551,1123.274,509.971,-19.833,103.079,-886.899,398.742,2563.4306,1450.047,3470.255,1284.6,-529.804,326.773,344.534,-1387.785,1450.047,2166.335,1469.88,760.819,1398.695,438.716,179.874,106.588,-205.921,399.015,1475.9227,1874.076,3110.225,1279.771,-258.842,475.381,375.197,-1580.885,1874.076,1977.796,1694.202,772.905,1510.846,392.106,330.167,107.305,-858.115,447.353,518.8648,2130.265,2215.962,1282.921,-61.939,619.419,362.777,-2444.541,2130.265,1925.223,1800.098
C_363,alive,2012,6.25,4.277,1.825,2.731,0.0,0.596,3.199,6.6787,16.759,13.108,0.0,0.906,12.482,6.562,-20.959,16.759,7.85,14.028,5.087,3.794,1.836,1.215,0.0,-1.103,3.236,10.5163,15.483,11.32,0.087,-0.621,11.689,6.368,-22.088,15.483,7.093,14.268,9.469,4.301,1.878,3.179,0.0,2.242,3.578,10.2372,18.299,15.019,0.03,1.301,13.998,7.241,-19.78,18.299,8.358,15.12
C_3630,alive,2004,7.016,2.324,0.256,-8.112,0.879,-11.123,0.884,45.5959,7.483,8.246,0.378,-8.368,5.159,3.837,-89.98,7.483,4.852,15.595,4.404,2.835,0.25,-7.48,0.756,-7.865,1.534,25.1739,10.415,5.628,0.01,-7.73,7.58,2.76,-97.922,10.415,3.545,17.895,3.836,2.841,0.281,-7.748,0.969,-11.935,1.266,38.0285,12.195,5.506,0.095,-8.029,9.354,7.443,-109.781,12.195,8.302,19.943
C_3632,alive,2016,714.806,1235.966,40.001,168.824,362.004,44.514,201.151,1280.9088,1829.017,1212.193,394.806,128.823,593.051,202.219,159.207,1829.017,657.606,1660.193,683.056,1378.951,42.719,199.081,382.101,78.828,237.868,1947.6961,2054.478,1306.906,395.278,156.362,675.527,220.207,238.378,2054.478,669.764,1855.397,1217.298,1492.787,47.199,214.535,427.823,123.594,275.908,1949.0886,2215.362,1907.209,692.031,167.336,722.575,212.964,361.705,2215.362,954.375,2000.827
C_3633,alive,2016,92.417,196.08,16.927,48.609,19.369,5.399,31.492,229.7399,308.7,264.42,301.922,31.682,112.62,35.276,19.553,308.7,359.693,260.091,89.374,168.621,18.014,19.733,16.237,-22.01,45.972,40.8655,254.862,234.005,303.869,1.719,86.241,34.542,-6.504,254.862,353.579,235.129,84.473,164.807,18.405,22.993,9.827,-37.462,49.358,25.5564,255.814,207.204,306.862,4.588,91.007,41.276,-37.364,255.814,356.78,232.821
C_3634,alive,2014,5.34,8.309,0.119,0.968,0.0,0.661,0.991,8.9769,13.542,13.371,0.0,0.849,5.233,1.442,-13.158,13.542,1.442,12.574,3.483,7.394,0.091,1.048,0.0,0.69,0.697,5.67,12.017,10.74,0.0,0.957,4.623,1.368,-13.002,12.017,1.368,10.969,4.552,6.883,0.082,1.31,0.0,-1.519,0.716,7.5972,11.11,8.894,0.0,1.228,4.227,1.317,-14.937,11.11,1.317,9.8
C_3635,alive,2000,6.891,16.394,0.144,1.158,4.151,0.554,2.591,0.2105,21.558,7.438,3.633,1.014,5.164,4.93,-44.999,21.558,8.563,20.4,6.02,14.009,0.12,0.203,3.533,0.594,1.963,0.055,17.846,7.134,3.135,0.083,3.837,4.86,-44.735,17.846,7.995,17.643,5.865,18.768,0.149,0.731,3.141,0.418,2.156,0.0324,22.842,6.906,3.174,0.582,4.074,4.739,-44.881,22.842,7.913,22.111
C_3636,failed,2005,25.114,23.309,0.5,9.7,5.862,6.727,3.826,77.2781,53.154,26.702,25.725,9.2,29.845,14.737,-569.173,53.154,141.048,43.454,25.622,20.971,0.432,-3.225,6.366,-3.948,5.505,79.6088,35.921,26.917,34.227,-3.657,14.95,16.375,-559.678,35.921,131.32,39.146,25.578,14.981,0.478,6.196,6.102,0.904,8.173,11.8505,41.476,26.467,0.0,5.718,26.495,65.099,-562.89,41.476,133.602,35.28
C_3637,alive,2016,376.382,803.862,16.811,68.977,93.274,33.839,184.876,898.8623,940.79,657.964,0.0,52.166,136.928,50.882,608.586,940.79,84.855,871.813,446.984,992.389,15.684,95.133,92.365,67.017,228.885,1013.4768,1164.248,733.975,0.0,79.449,171.859,71.631,673.94,1164.248,92.63,1069.115,519.237,1082.448,16.513,116.023,102.367,78.15,236.742,1047.7082,1288.683,818.06,0.0,99.51,206.235,73.572,750.421,1288.683,97.604,1172.66
